"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0065642","0","10/04/2017","17:37:45","500 ","Service Call, other                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","965 ","Vehicle parking area                              ","77      ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065644","0","10/04/2017","17:45:32","500 ","Service Call, other                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","120     ","  ","H                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065648","0","10/04/2017","18:07:11","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1940    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065650","0","10/04/2017","18:14:16","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","59      ","  ","BRIGHTON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065651","0","10/04/2017","18:22:50","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","963 ","Street or road in commercial area                 ","72      ","  ","KNEELAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065652","0","10/04/2017","18:30:10","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","    ","","321     ","  ","CENTRE                   ","  ","ST  ",": @LTC-SAINT JOSEPH NURSING AND REHABILI","  ","                         ","  ","    "
"17-0065653","0","10/04/2017","18:31:53","552 ","Police matter                                     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","965 ","Vehicle parking area                              ","55      ","  ","WILLIAM T MORRISSEY      ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0065655","0","10/04/2017","18:36:14","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","83      ","W ","MILTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065659","0","10/04/2017","19:01:19","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","960 ","Street, Other                                     ","        ","  ","DANA                     ","  ","AVE ",": #3753                                 ","  ","HYDE PARK                ","  ","AVE "
"17-0065660","0","10/04/2017","19:05:51","554 ","Assist invalid                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","56      ","  ","JOY                      ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065661","0","10/04/2017","19:11:15","113 ","Cooking fire, confined to container               ","1000.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","460 ","Dormitory-type residence, other                   ","7       ","  ","OCEAN VIEW               ","  ","DR  ",": #12-1918                              ","  ","                         ","  ","    "
"17-0065663","0","10/04/2017","19:24:03","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","15-21   ","  ","CARSON                   ","  ","ST  ",": #INS1052                              ","  ","                         ","  ","    "
"17-0065664","0","10/04/2017","19:28:56","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","318     ","  ","SUMMIT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065665","0","10/04/2017","19:31:00","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","15      ","  ","WALTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065666","0","10/04/2017","19:32:13","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","230     ","  ","STUART                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065668","0","10/04/2017","19:40:42","462 ","Aircraft standby                                  ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","972 ","Aircraft runway                                   ","204     ","  ","PRESCOTT                 ","  ","ST  ",": @LOG-NORTH GATE                       ","  ","                         ","  ","    "
"17-0065670","0","10/04/2017","19:46:55","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","    ","","725     ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065672","0","10/04/2017","19:49:43","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","599 ","Business office                                   ","84-88   ","  ","WARREN                   ","  ","ST  ",": #INS409                               ","  ","                         ","  ","    "
"17-0065676","0","10/04/2017","19:58:55","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","131 ","Church, mosque, synagogue, temple, chapel         ","777     ","  ","WASHINGTON               ","  ","ST  ",": @CH-ANOINTED FIRE DELIVERANCE - 777 WA","  ","                         ","  ","    "
"17-0065677","0","10/04/2017","20:01:45","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","400 ","Residential, Other                                ","12      ","  ","RILEY                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0065679","0","10/04/2017","20:02:05","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","519 ","Food and beverage sales, grocery store            ","708     ","  ","COMMONWEALTH             ","  ","AVE ",": #BU391                                ","  ","                         ","  ","    "
"17-0065680","0","10/04/2017","20:08:03","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","258     ","  ","MAIN                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065683","0","10/04/2017","20:35:32","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","960 ","Street, Other                                     ","        ","  ","BENNINGTON               ","  ","ST  ","                                        ","  ","CENTRAL                  ","  ","SQ  "
"17-0065686","0","10/04/2017","20:45:59","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","900 ","Outside or special property, Other                ","        ","  ","FESSENDEN                ","  ","ST  ","                                        ","  ","NORFOLK                  ","  ","ST  "
"17-0065687","0","10/04/2017","20:46:49","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","900 ","Outside or special property, Other                ","        ","  ","MILDRED                  ","  ","AVE ","                                        ","  ","NORFOLK                  ","  ","ST  "
"17-0065689","0","10/04/2017","20:57:30","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","130     ","  ","AUCKLAND                 ","  ","ST  ",": #12-1866                              ","  ","                         ","  ","    "
"17-0065690","0","10/04/2017","21:09:07","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","963 ","Street or road in commercial area                 ","199     ","  ","MASSACHUSETTS            ","  ","AVE ",": EST BURBANK ST/EDGERLY RD BO BSTN     ","  ","                         ","  ","    "
"17-0065691","0","10/04/2017","21:13:24","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","965 ","Vehicle parking area                              ","888     ","  ","DORCHESTER               ","  ","AVE ",": @COLUMBIA ROAD GULF - 888 DORCHESTER A","  ","                         ","  ","    "
"17-0065692","0","10/04/2017","21:20:05","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","346     ","  ","CHELSEA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065694","0","10/04/2017","21:34:35","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","113     ","  ","SHANDON                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0065699","0","10/04/2017","21:45:06","700 ","False alarm or false call, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","263     ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065702","0","10/04/2017","22:03:37","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","900 ","Outside or special property, Other                ","730     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065704","0","10/04/2017","22:23:36","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","180     ","  ","COREY                    ","  ","RD  ",": @LTC-PROVIDENCE HOUSE AT COREY PARK   ","  ","                         ","  ","    "
"17-0065706","0","10/04/2017","22:36:29","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","519 ","Food and beverage sales, grocery store            ","431     ","  ","FANEUIL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065711","0","10/04/2017","22:57:22","700 ","False alarm or false call, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","464-466 ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065716","0","10/05/2017","00:00:06","424 ","Carbon monoxide incident                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","28      ","  ","BECKET                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065717","0","10/05/2017","00:04:43","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1840    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065718","0","10/05/2017","00:04:58","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","286     ","  ","CHESTNUT HILL            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065719","0","10/05/2017","00:10:11","140 ","Natural vegetation fire, Other                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","900 ","Outside or special property, Other                ","40      ","  ","WILLIAM C KELLY          ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"17-0065720","0","10/05/2017","00:13:34","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","109     ","  ","BRAINERD                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0065721","0","10/05/2017","00:32:48","552 ","Police matter                                     ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","900 ","Outside or special property, Other                ","945     ","  ","CANTERBURY               ","  ","ST  ",": @BFD DIST 12                          ","  ","                         ","  ","    "
"17-0065723","0","10/05/2017","00:59:38","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","392     ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065724","0","10/05/2017","01:06:54","511 ","Lock-out                                          ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","706     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065725","0","10/05/2017","01:12:15","621 ","Wrong location                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","900 ","Outside or special property, Other                ","        ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","MASS                     ","  ","AV  "
"17-0065726","0","10/05/2017","01:13:37","500 ","Service Call, other                               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","516     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065728","0","10/05/2017","01:23:23","621 ","Wrong location                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","KEMBLE                   ","  ","ST  ","                                        ","  ","GERARD                   ","  ","ST  "
"17-0065729","0","10/05/2017","01:57:43","550 ","Public service assistance, Other                  ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","963 ","Street or road in commercial area                 ","732     ","  ","SOUTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065730","0","10/05/2017","02:00:20","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","419 ","1 or 2 family dwelling                            ","50      ","W ","DEDHAM                   ","  ","ST  ",":B                                      ","  ","                         ","  ","    "
"17-0065731","0","10/05/2017","02:29:08","552 ","Police matter                                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","        ","  ","KENRICK                  ","  ","ST  ","                                        ","  ","LARCH                    ","  ","ST  "
"17-0065732","0","10/05/2017","02:44:36","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","319     ","  ","OLD COLONY               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065733","0","10/05/2017","03:47:46","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","10      ","  ","HAMMOND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065734","0","10/05/2017","03:52:17","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","529 ","Textile, wearing apparel sales                    ","80      ","  ","BELVIDERE                ","  ","ST  ",": #14-1563                              ","  ","                         ","  ","    "
"17-0065736","0","10/05/2017","04:30:24","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","114     ","  ","BYRON                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065737","0","10/05/2017","04:34:10","424 ","Carbon monoxide incident                          ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","429 ","Multifamily dwelling                              ","60      ","  ","CAMDEN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065743","0","10/05/2017","06:16:25","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","63      ","  ","SUMMER                   ","  ","ST  ",": #12-3814                              ","  ","                         ","  ","    "
"17-0065745","0","10/05/2017","06:19:25","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","400 ","Residential, Other                                ","1352    ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065748","0","10/05/2017","06:54:46","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065750","0","10/05/2017","07:35:01","550 ","Public service assistance, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","311 ","24-hour care Nursing homes, 4 or more persons     ","66      ","  ","BOWDOIN                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065751","0","10/05/2017","07:43:56","734 ","Heat detector activation due to malfunction       ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","342     ","  ","HANOVER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065752","0","10/05/2017","07:58:58","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","460 ","Dormitory-type residence, other                   ","91      ","  ","BAY STATE                ","  ","RD  ",": @COL-BU-SHELTON HALL                  ","  ","                         ","  ","    "
"17-0065753","0","10/05/2017","08:03:35","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","2219    ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065754","0","10/05/2017","08:12:18","700 ","False alarm or false call, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","65      ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065758","0","10/05/2017","08:41:32","730 ","System malfunction, Other                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","596 ","Post office or mailing firms                      ","25-45   ","  ","DORCHESTER               ","  ","AVE ",": #12-1414                              ","  ","                         ","  ","    "
"17-0065759","0","10/05/2017","08:53:50","900T","BFD Drill                                         ","0.0000","0.0000","06   ","               ","","02127     ","937 ","Beach                                             ","        ","  ","CASTLE ISLAND            ","  ","    ",": @ISL-CASTLE ISLAND                    ","  ","                         ","  ","    "
"17-0065761","0","10/05/2017","09:05:36","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","31A     ","  ","FESSENDEN                ","  ","ST  ",": #INS348                               ","  ","                         ","  ","    "
"17-0065762","0","10/05/2017","09:12:48","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","1       ","  ","SHEAFE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065764","0","10/05/2017","09:15:35","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","400 ","Residential, Other                                ","439     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065765","0","10/05/2017","09:16:24","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","    ","","790     ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065766","0","10/05/2017","09:19:50","553 ","Public service                                    ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","961 ","Highway or divided highway                        ","        ","  ","AMERICAN LEGION          ","  ","HWY ","                                        ","  ","STELLA                   ","  ","RD  "
"17-0065768","0","10/05/2017","09:27:44","424 ","Carbon monoxide incident                          ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","17      ","  ","READVILLE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065770","0","10/05/2017","09:28:58","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","900 ","Outside or special property, Other                ","409     ","  ","MARLBOROUGH              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065772","0","10/05/2017","09:31:24","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","    ","","68      ","  ","BRADSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065774","0","10/05/2017","09:48:46","621 ","Wrong location                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","UUU ","Undetermined                                      ","5       ","  ","TERAGRAM                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065775","0","10/05/2017","09:49:09","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","311 ","24-hour care Nursing homes, 4 or more persons     ","66      ","  ","BOWDOIN                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065776","0","10/05/2017","09:52:46","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","154 ","Memorial structure, including monuments & statues ","44      ","  ","PERKINS                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065779","0","10/05/2017","09:56:43","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","199     ","  ","H                        ","  ","ST  ",": #12-7422                              ","  ","                         ","  ","    "
"17-0065780","0","10/05/2017","09:58:24","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","960 ","Street, Other                                     ","311     ","  ","A                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065782","0","10/05/2017","10:00:48","621 ","Wrong location                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","962 ","Residential street, road or residential driveway  ","923     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065783","0","10/05/2017","10:01:03","113 ","Cooking fire, confined to container               ","100.0000","100.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","68      ","  ","WILDWOOD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065784","0","10/05/2017","10:03:54","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","413     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065785","0","10/05/2017","10:12:08","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","213 ","Elementary school, including kindergarten         ","189     ","  ","GLENWAY                  ","  ","ST  ",": @SCH-GREENWOOD SARAH K-8              ","  ","                         ","  ","    "
"17-0065786","0","10/05/2017","10:14:06","500 ","Service Call, other                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","962 ","Residential street, road or residential driveway  ","8       ","  ","ELGIN                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065788","0","10/05/2017","10:23:35","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02203     ","    ","","1       ","  ","CAMBRIDGE                ","  ","ST  ",": @MBTA STA-GOVERNMENT CENTER           ","  ","                         ","  ","    "
"17-0065792","0","10/05/2017","10:34:41","900T","BFD Drill                                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","962 ","Residential street, road or residential driveway  ","3       ","  ","EAST DEDHAM              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065793","0","10/05/2017","10:38:01","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","400 ","Residential, Other                                ","3       ","  ","BENTHAM                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0065794","0","10/05/2017","10:38:37","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","        ","  ","SAINT BOTOLPH            ","  ","ST  ",": alias ST BOTOLPH/W NEWTON%            ","W ","NEWTON                   ","  ","ST  "
"17-0065795","0","10/05/2017","10:45:29","900T","BFD Drill                                         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","2       ","  ","ACHORN                   ","  ","CIR ","                                        ","  ","                         ","  ","    "
"17-0065796","0","10/05/2017","11:00:28","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","    ","","3       ","  ","SHERIDAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065799","0","10/05/2017","11:11:44","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","37      ","W ","CEDAR                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065805","0","10/05/2017","11:36:06","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","331 ","Hospital - medical or psychiatric                 ","1       ","  ","JIMMY FUND               ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0065807","0","10/05/2017","11:39:27","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","07   ","               ","","02119     ","900 ","Outside or special property, Other                ","        ","  ","CASS                     ","  ","BL  ",": ALIAS CASS BLVD/ALBANY ST RX BSTN: MEL","  ","                         ","  ","    "
"17-0065809","0","10/05/2017","12:03:44","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","599 ","Business office                                   ","920     ","  ","MASSACHUSETTS            ","  ","AVE ",": @BOSTON FIRE ARSON BUILDING           ","  ","                         ","  ","    "
"17-0065812","0","10/05/2017","12:29:33","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","8       ","  ","VIKING                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065814","0","10/05/2017","12:37:38","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","24      ","  ","CARRUTH                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065815","0","10/05/2017","12:37:44","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","466     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0065816","0","10/05/2017","12:39:00","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","254 ","Day care, in commercial property                  ","37      ","  ","EVANS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065818","0","10/05/2017","12:55:04","700 ","False alarm or false call, Other                  ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","500 ","Mercantile, business, Other                       ","178     ","  ","BLUE HILL                ","  ","AVE ",": @C PIZZANO & SON - 178 BLUE HILL AVE, ","  ","                         ","  ","    "
"17-0065819","0","10/05/2017","12:55:53","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","963 ","Street or road in commercial area                 ","3150    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065821","0","10/05/2017","12:58:12","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","419 ","1 or 2 family dwelling                            ","41      ","  ","MOUNT VERNON             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065822","0","10/05/2017","12:58:14","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","963 ","Street or road in commercial area                 ","3090    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0065824","0","10/05/2017","12:59:42","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02467     ","429 ","Multifamily dwelling                              ","210     ","  ","ALLANDALE                ","  ","RD  ",": #WYN4025                              ","  ","                         ","  ","    "
