"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0049557","0","08/02/2017","19:17:46","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","150     ","W ","NEWTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049560","0","08/02/2017","19:28:06","553 ","Public service                                    ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02130     ","960 ","Street, Other                                     ","        ","  ","SOUTH                    ","  ","ST  ","                                        ","  ","BUSSEY                   ","  ","ST  "
"17-0049561","0","08/02/2017","19:33:00","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","400 ","Residential, Other                                ","17      ","  ","HOLMAN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049563","0","08/02/2017","19:39:27","553 ","Public service                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","963 ","Street or road in commercial area                 ","1212    ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049564","0","08/02/2017","19:44:44","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","1171    ","  ","BOYLSTON                 ","  ","ST  ",": #AFA5699                              ","  ","                         ","  ","    "
"17-0049566","0","08/02/2017","19:54:20","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","25      ","  ","PATTERSON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049567","0","08/02/2017","19:55:43","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","963 ","Street or road in commercial area                 ","122     ","  ","DUSTIN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049568","0","08/02/2017","20:01:22","441 ","Heat from short circuit (wiring), defective/worn  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","35      ","  ","SELDEN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049569","0","08/02/2017","20:03:21","552 ","Police matter                                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","962 ","Residential street, road or residential driveway  ","        ","  ","WRENTHAM                 ","  ","ST  ","                                        ","  ","FLORIDA                  ","  ","ST  "
"17-0049570","0","08/02/2017","20:08:49","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","762     ","E ","FOURTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049571","0","08/02/2017","20:18:27","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","19      ","  ","WELD HILL                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049572","0","08/02/2017","20:21:44","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","39-41   ","  ","BISHOP JOE L SMITH       ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0049574","0","08/02/2017","20:24:58","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","5       ","  ","CLINTON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049575","0","08/02/2017","20:32:31","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","258     ","  ","MAIN                     ","  ","ST  ",": #AFA7987                              ","  ","                         ","  ","    "
"17-0049577","0","08/02/2017","20:38:41","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","211     ","  ","WACHUSETT                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049578","0","08/02/2017","20:43:24","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","47      ","  ","SANFORD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049581","0","08/02/2017","20:47:43","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","28      ","  ","IRMA                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049582","0","08/02/2017","20:53:23","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","230-240 ","  ","WESTVIEW                 ","  ","ST  ",": #12-3518                              ","  ","                         ","  ","    "
"17-0049584","0","08/02/2017","20:55:36","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","55      ","  ","ORTON-MAROTTA            ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0049585","0","08/02/2017","20:57:30","444 ","Power line down                                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","302     ","  ","NORWELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049586","0","08/02/2017","21:01:11","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","SHIRLEY                  ","  ","ST  "
"17-0049588","0","08/02/2017","21:04:37","442 ","Overheated motor                                  ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","429 ","Multifamily dwelling                              ","791     ","  ","TREMONT                  ","  ","ST  ",": #WYN3231                              ","  ","                         ","  ","    "
"17-0049590","0","08/02/2017","21:14:13","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","10      ","  ","SUMNER                   ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0049592","0","08/02/2017","21:18:28","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","258     ","  ","MAIN                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049593","0","08/02/2017","21:24:01","400 ","Hazardous condition, Other                        ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","960 ","Street, Other                                     ","1621    ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049594","0","08/02/2017","21:36:41","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","1004    ","  ","BENNINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049600","0","08/02/2017","22:08:25","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","3       ","  ","DALESSIO                 ","  ","CT  ","                                        ","  ","                         ","  ","    "
"17-0049601","0","08/02/2017","22:08:36","500 ","Service Call, other                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","419 ","1 or 2 family dwelling                            ","496     ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049602","0","08/02/2017","22:09:01","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","960 ","Street, Other                                     ","        ","  ","BUNKER HILL              ","  ","ST  ","                                        ","  ","MEAD                     ","  ","ST  "
"17-0049603","0","08/02/2017","22:20:19","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","    ","","73-79   ","  ","ESSEX                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049604","0","08/02/2017","22:20:47","800 ","Severe weather or natural disaster, Other         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","374     ","W ","FOURTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049605","0","08/02/2017","22:21:22","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","519 ","Food and beverage sales, grocery store            ","15      ","  ","WEST                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049607","0","08/02/2017","22:22:06","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","14      ","  ","FERNDALE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049608","0","08/02/2017","22:23:08","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","               ","","02118     ","961 ","Highway or divided highway                        ","        ","  ","FRONTAGE                 ","S ","RD  ",": @EX-SB I93 SO MASS AVE EXIT           ","  ","                         ","  ","    "
"17-0049609","0","08/02/2017","22:26:00","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","50      ","  ","EVERGREEN                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049610","0","08/02/2017","22:31:29","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","96-98   ","  ","WOODLEDGE                ","  ","ST  ",": #WYN3930                              ","  ","                         ","  ","    "
"17-0049614","0","08/02/2017","22:56:51","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","16      ","  ","SONOMA                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049617","0","08/02/2017","23:01:38","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","338     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049618","0","08/02/2017","23:04:58","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","459 ","Residential board and care                        ","352     ","  ","MASSACHUSETTS            ","  ","AVE ",": @LTC-SUSAN BAILIS ASSISTED LIVING COMM","  ","                         ","  ","    "
"17-0049619","0","08/02/2017","23:05:47","552 ","Police matter                                     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","22      ","  ","DRAYTON                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049620","0","08/02/2017","23:07:21","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","161 ","Restaurant or cafeteria                           ","297     ","  ","CHELSEA                  ","  ","ST  ",": @OLIVEIRAS RESTAURANT EAST BSTN - 297 ","  ","                         ","  ","    "
"17-0049622","0","08/02/2017","23:17:48","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","33      ","  ","NEPONSET                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049623","0","08/02/2017","23:21:08","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","11      ","  ","FORBES                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049625","0","08/02/2017","23:32:54","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","963 ","Street or road in commercial area                 ","39      ","  ","MANSFIELD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049626","0","08/02/2017","23:46:04","522 ","Water or steam leak                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","882 ","Parking garage, general vehicle                   ","22      ","  ","BOSTON WHARF             ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0049627","0","08/02/2017","23:46:23","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","161 ","Restaurant or cafeteria                           ","433     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049629","0","08/02/2017","23:59:29","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","        ","  ","MILL                     ","  ","ST  ","                                        ","  ","VICTORY                  ","  ","RD  "
"17-0049630","0","08/03/2017","00:10:41","424 ","Carbon monoxide incident                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","61      ","  ","COLONIAL                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049631","0","08/03/2017","00:19:29","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","459 ","Residential board and care                        ","221     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049632","0","08/03/2017","00:23:05","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","400 ","Residential, Other                                ","26      ","  ","HOPEWELL                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0049633","0","08/03/2017","00:26:26","111 ","Building fire                                     ","5000.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","543     ","  ","BEECH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049634","0","08/03/2017","00:45:02","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","155     ","  ","LAMARTINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049635","0","08/03/2017","00:47:00","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","        ","  ","AMERICAN LEGION          ","  ","HWY ","                                        ","  ","FRANKLIN HILL            ","  ","AVE "
"17-0049636","0","08/03/2017","00:55:47","713 ","Telephone, malicious false alarm                  ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","48      ","  ","WAVERLY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049637","0","08/03/2017","01:02:28","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","960 ","Street, Other                                     ","4       ","  ","YARMOUTH                 ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0049638","0","08/03/2017","01:06:26","550 ","Public service assistance, Other                  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","963 ","Street or road in commercial area                 ","        ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","HARVARD                  ","  ","AVE "
"17-0049640","0","08/03/2017","01:10:20","131 ","Passenger vehicle fire                            ","15000.0000","500.0000","08   ","MT             ","Mattapan                                          ","02126     ","960 ","Street, Other                                     ","225     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049643","0","08/03/2017","01:45:56","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","46      ","  ","TURNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049644","0","08/03/2017","01:49:36","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","161 ","Restaurant or cafeteria                           ","21,25,27","  ","TEMPLE                   ","  ","PL  ",": #WYN2933                              ","  ","                         ","  ","    "
"17-0049647","0","08/03/2017","02:10:41","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","1171    ","  ","BOYLSTON                 ","  ","ST  ",": #AFA5699                              ","  ","                         ","  ","    "
"17-0049648","0","08/03/2017","02:13:05","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","361 ","Jail, prison (not juvenile)                       ","200     ","  ","NASHUA                   ","  ","ST  ",": @SUFF-SUFFOLK COUNTY JAIL             ","  ","                         ","  ","    "
"17-0049649","0","08/03/2017","02:20:34","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","75      ","  ","MYRTLE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049650","0","08/03/2017","02:30:40","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","7       ","  ","ADELAIDE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049651","0","08/03/2017","02:32:56","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","429 ","Multifamily dwelling                              ","4       ","  ","BELGRADE                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049652","0","08/03/2017","02:40:14","460 ","Accident, potential accident, Other               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","31      ","  ","WALDECK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049654","0","08/03/2017","03:00:20","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","1404    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049655","0","08/03/2017","03:42:30","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","460 ","Dormitory-type residence, other                   ","11      ","  ","PORTINA                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0049656","0","08/03/2017","03:50:29","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","962 ","Residential street, road or residential driveway  ","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","MARGINAL                 ","  ","RD  "
"17-0049657","0","08/03/2017","04:21:08","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","    ","","33      ","  ","POPLAR                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049665","0","08/03/2017","06:21:04","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","963 ","Street or road in commercial area                 ","        ","  ","SOUTH                    ","  ","ST  ",": #2517                                 ","  ","SAINT ROSE               ","  ","ST  "
"17-0049666","0","08/03/2017","06:26:01","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","27      ","  ","MARYLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049667","0","08/03/2017","06:34:10","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","131 ","Church, mosque, synagogue, temple, chapel         ","210     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049671","0","08/03/2017","07:16:59","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","599 ","Business office                                   ","51      ","  ","SLEEPER                  ","  ","ST  ",": #13-7115                              ","  ","                         ","  ","    "
"17-0049672","0","08/03/2017","07:23:59","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","963 ","Street or road in commercial area                 ","        ","  ","CONGRESS                 ","  ","ST  ",": #7115                                 ","  ","SLEEPER                  ","  ","ST  "
"17-0049678","0","08/03/2017","08:03:10","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","258     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049679","0","08/03/2017","08:08:14","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","451     ","  ","CENTRE                   ","  ","ST  ",": @7-ELEVEN - 451 CENTRE ST, JAMAICA PLA","  ","                         ","  ","    "
"17-0049681","0","08/03/2017","08:28:36","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","429 ","Multifamily dwelling                              ","80      ","  ","MASON                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049682","0","08/03/2017","08:31:50","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-DUDLEY                      ","  ","DUDLEY                   ","  ","ST  "
"17-0049684","0","08/03/2017","08:41:11","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","27      ","  ","MARYLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049685","0","08/03/2017","08:47:35","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","215 ","High school/junior high school/middle school      ","61      ","  ","SCHOOL                   ","  ","ST  ",": @SCH-RAFAEL HERNANDEZ SCHOOL - 61 SCHO","  ","                         ","  ","    "
"17-0049688","0","08/03/2017","09:07:49","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","962 ","Residential street, road or residential driveway  ","61      ","  ","WALES                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049692","0","08/03/2017","09:30:05","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","1179    ","  ","BOYLSTON                 ","  ","ST  ",": #AFA5752                              ","  ","                         ","  ","    "
"17-0049693","0","08/03/2017","09:39:32","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","        ","  ","BRIGHTON                 ","  ","AVE ","                                        ","  ","ALLSTON                  ","  ","ST  "
"17-0049694","0","08/03/2017","09:40:45","900T","BFD Drill                                         ","0.0000","0.0000","03   ","               ","","00000     ","940 ","Water area, Other                                 ","        ","  ","BOSTON HARBOR            ","  ","    ",": @INNER HARBOR (MYSTIC-TOBIN BRIDGE TO ","  ","                         ","  ","    "
"17-0049695","0","08/03/2017","09:43:40","551 ","Assist police or other governmental agency        ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","579 ","Motor vehicle or boat sales, services, repair     ","18      ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0049696","0","08/03/2017","09:50:04","551 ","Assist police or other governmental agency        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","962 ","Residential street, road or residential driveway  ","38      ","  ","PARKMAN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049698","0","08/03/2017","10:02:39","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","174 ","Rapid transit station                             ","435     ","  ","BENNINGTON               ","  ","ST  ",": @MBTA STA-WOOD ISLE                   ","  ","                         ","  ","    "
"17-0049702","0","08/03/2017","10:14:10","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","665     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049703","0","08/03/2017","10:18:37","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","1179    ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049704","0","08/03/2017","10:22:07","461 ","Building or structure weakened or collapsed       ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","15      ","  ","OLD MORTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049705","0","08/03/2017","10:22:55","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","        ","  ","DARTMOUTH                ","  ","ST  ","                                        ","  ","COMMONWEALTH             ","  ","AVE "
"17-0049707","0","08/03/2017","10:34:53","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","7       ","  ","BURROUGHS                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049708","0","08/03/2017","10:39:18","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","14      ","  ","RADCLIFFE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0049709","0","08/03/2017","10:50:45","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","1241    ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049711","0","08/03/2017","10:54:40","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","65      ","  ","MARTHA                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0049712","0","08/03/2017","10:59:21","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","900 ","Outside or special property, Other                ","1005    ","  ","COLUMBIA                 ","  ","RD  ",": @PARK-JOE MOAKLEY PARK - 1005 COLUMBIA","  ","                         ","  ","    "
"17-0049713","0","08/03/2017","11:04:41","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","419 ","1 or 2 family dwelling                            ","175     ","  ","CALUMET                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0049714","0","08/03/2017","11:04:49","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","50      ","  ","ORCHARD PARK             ","  ","ST  ",": @PARK-EDNA V BYNOE PARK               ","  ","                         ","  ","    "
"17-0049715","0","08/03/2017","11:09:58","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","500 ","Mercantile, business, Other                       ","154     ","  ","GREEN                    ","  ","ST  ",": @CAFE BARTLETT SQUARE - 154 GREEN ST, ","  ","                         ","  ","    "
"17-0049716","0","08/03/2017","11:10:46","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","290     ","  ","EUSTIS                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
