"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0020823","0","04/04/2017","10:45:19","552 ","Police matter                                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","4       ","  ","LEICESTER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020824","0","04/04/2017","10:45:48","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","311 ","24-hour care Nursing homes, 4 or more persons     ","66      ","  ","BOWDOIN                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0020825","0","04/04/2017","10:46:18","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","2       ","  ","LAUTEN                   ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0020826","0","04/04/2017","10:47:19","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","200 ","Educational, Other                                ","36      ","  ","CUMMINGTON               ","  ","MALL",": #BU436                                ","  ","                         ","  ","    "
"17-0020827","0","04/04/2017","10:47:42","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","965 ","Vehicle parking area                              ","89      ","  ","HEATH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020829","0","04/04/2017","10:54:56","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","340 ","Clinics, doctors offices, hemodialysis cntr, other","1055    ","  ","COMMONWEALTH             ","  ","AVE ",": #12-5114                              ","  ","                         ","  ","    "
"17-0020830","0","04/04/2017","10:56:42","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","213 ","Elementary school, including kindergarten         ","189     ","  ","GLENWAY                  ","  ","ST  ",": @SCH-SARAH GREENWOOD SCHOOL - 189 GLEN","  ","                         ","  ","    "
"17-0020831","0","04/04/2017","10:57:33","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","209-217 ","  ","CONGRESS                 ","  ","ST  ",": #14-1421                              ","  ","                         ","  ","    "
"17-0020832","0","04/04/2017","10:59:28","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","1990    ","  ","COLUMBUS                 ","  ","AVE ",": #12-2445                              ","  ","                         ","  ","    "
"17-0020835","0","04/04/2017","11:17:09","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","500 ","Mercantile, business, Other                       ","39      ","  ","KINGSTON                 ","  ","ST  ",": @SHELTER-BOSTON RESCUE MISSION 39 KING","  ","                         ","  ","    "
"17-0020836","0","04/04/2017","11:19:45","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","331 ","Hospital - medical or psychiatric                 ","100     ","  ","BLOSSOM                  ","  ","ST  ",": #17-135                               ","  ","                         ","  ","    "
"17-0020837","0","04/04/2017","11:25:42","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","290     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0020838","0","04/04/2017","11:51:58","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","564 ","Laundry, dry cleaning                             ","54      ","  ","OLD COLONY               ","  ","AVE ",": #AFA2514                              ","  ","                         ","  ","    "
"17-0020842","0","04/04/2017","12:31:30","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","131 ","Church, mosque, synagogue, temple, chapel         ","165     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0020844","0","04/04/2017","12:46:14","500 ","Service Call, other                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","174 ","Rapid transit station                             ","1944    ","  ","DORCHESTER               ","  ","AVE ",": @MBTA STA-ASHMONT                     ","  ","                         ","  ","    "
"17-0020845","0","04/04/2017","12:53:50","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","600     ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020847","0","04/04/2017","12:59:39","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","1293-131","  ","WASHINGTON               ","  ","ST  ",": #14-1632                              ","  ","                         ","  ","    "
"17-0020850","0","04/04/2017","13:10:41","713 ","Telephone, malicious false alarm                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","429 ","Multifamily dwelling                              ","70      ","E ","INDIA                    ","  ","ROW ",": @INTER PARK - 70 E INDIA ROW, BOSTON  ","  ","                         ","  ","    "
"17-0020852","0","04/04/2017","13:36:35","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","419 ","1 or 2 family dwelling                            ","344     ","  ","BEACON                   ","  ","ST  ",": #INS759                               ","  ","                         ","  ","    "
"17-0020853","0","04/04/2017","13:38:35","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","68      ","  ","ACADEMY                  ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0020854","0","04/04/2017","13:39:51","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","        ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","BLOSSOM                  ","  ","ST  "
"17-0020855","0","04/04/2017","13:42:11","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","2115    ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0020856","0","04/04/2017","13:50:19","552 ","Police matter                                     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","DUDLEY                   ","  ","ST  "
"17-0020857","0","04/04/2017","13:52:58","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","419 ","1 or 2 family dwelling                            ","344     ","  ","BEACON                   ","  ","ST  ",": #INS759                               ","  ","                         ","  ","    "
"17-0020858","0","04/04/2017","13:54:53","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","70      ","  ","JAMAICAWAY               ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0020860","0","04/04/2017","14:00:17","500 ","Service Call, other                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","114 ","Ice rink: indoor, outdoor                         ","30      ","  ","BOGANDALE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0020863","0","04/04/2017","14:37:14","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02467     ","419 ","1 or 2 family dwelling                            ","74      ","  ","BRYON                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0020864","0","04/04/2017","14:39:13","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","31A     ","  ","FESSENDEN                ","  ","ST  ",": #INS348                               ","  ","                         ","  ","    "
"17-0020865","0","04/04/2017","14:51:58","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","25-29   ","  ","SCHUYLER                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020866","0","04/04/2017","14:52:53","550 ","Public service assistance, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","960 ","Street, Other                                     ","1688    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020869","0","04/04/2017","15:01:35","741 ","Sprinkler activation, no fire - unintentional     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","449 ","Hotel/motel, commercial                           ","1       ","  ","SEAPORT                  ","  ","LN  ",": #15-7122                              ","  ","                         ","  ","    "
"17-0020871","0","04/04/2017","15:08:26","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","29      ","  ","FAYETTE                  ","  ","ST  ",": #CLM1125                              ","  ","                         ","  ","    "
"17-0020874","0","04/04/2017","15:15:22","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","419 ","1 or 2 family dwelling                            ","344     ","  ","BEACON                   ","  ","ST  ",": #INS759                               ","  ","                         ","  ","    "
"17-0020877","0","04/04/2017","15:28:47","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","39      ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020878","0","04/04/2017","15:29:53","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","500 ","Mercantile, business, Other                       ","333     ","  ","WASHINGTON               ","  ","ST  ",": #INS386                               ","  ","                         ","  ","    "
"17-0020880","0","04/04/2017","15:31:27","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","174 ","Rapid transit station                             ","426     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-DT CR ORG                   ","  ","                         ","  ","    "
"17-0020882","0","04/04/2017","15:40:03","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","160 ","Eating, drinking places, other                    ","774     ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020884","0","04/04/2017","16:01:49","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","    ","","45      ","  ","HARBOR VIEW              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020885","0","04/04/2017","16:02:07","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","419 ","1 or 2 family dwelling                            ","344     ","  ","BEACON                   ","  ","ST  ",": #INS759                               ","  ","                         ","  ","    "
"17-0020886","0","04/04/2017","16:05:25","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","180 ","Studio/theater, Other                             ","7A      ","  ","ELIOT                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020887","0","04/04/2017","16:17:35","553 ","Public service                                    ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","36      ","  ","VFW                      ","  ","PKWY","                                        ","  ","                         ","  ","    "
"17-0020888","0","04/04/2017","16:21:27","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","960 ","Street, Other                                     ","401WILLI","  ","T MORRISSEY              ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0020891","0","04/04/2017","16:41:35","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","131 ","Church, mosque, synagogue, temple, chapel         ","419     ","  ","SHAWMUT                  ","  ","AVE ",": #ACI0134                              ","  ","                         ","  ","    "
"17-0020893","0","04/04/2017","17:10:45","111 ","Building fire                                     ","5000.0000","5000.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","236     ","  ","SEAVER                   ","  ","ST  ",": #AFA8232                              ","  ","                         ","  ","    "
"17-0020895","0","04/04/2017","17:27:22","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","449 ","Hotel/motel, commercial                           ","1       ","  ","SEAPORT                  ","  ","LN  ",": #15-7122                              ","  ","                         ","  ","    "
"17-0020897","0","04/04/2017","17:28:40","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","478     ","  ","BEACON                   ","  ","ST  ",": #INS616                               ","  ","                         ","  ","    "
"17-0020898","0","04/04/2017","18:00:56","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","210 ","Schools, non-adult, other                         ","15      ","  ","CHARLES                  ","  ","ST  ",": #14-3148                              ","  ","                         ","  ","    "
"17-0020900","0","04/04/2017","18:02:17","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","11      ","  ","SHANLEY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020901","0","04/04/2017","18:04:23","500 ","Service Call, other                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","449 ","Hotel/motel, commercial                           ","505     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020902","0","04/04/2017","18:12:15","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","599 ","Business office                                   ","125     ","  ","LINCOLN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020903","0","04/04/2017","18:21:32","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","33      ","  ","ARLINGTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020905","0","04/04/2017","18:36:32","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","241 ","Adult education center, college classroom         ","635     ","  ","COMMONWEALTH             ","  ","AVE ",": #BU385                                ","  ","                         ","  ","    "
"17-0020906","0","04/04/2017","18:37:23","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","    ","","1024    ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0020907","0","04/04/2017","18:39:33","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","170 ","Passenger terminal, Other                         ","100     ","  ","LEGENDS                  ","  ","WAY ",": #CLM1009                              ","  ","                         ","  ","    "
"17-0020908","0","04/04/2017","18:39:43","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","368     ","  ","WEST ROXBURY             ","  ","PKWY","                                        ","  ","                         ","  ","    "
"17-0020909","0","04/04/2017","18:41:23","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","28      ","  ","QUINT                    ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0020911","0","04/04/2017","18:53:40","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","623-625 ","E ","SECOND                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020912","0","04/04/2017","19:00:41","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","170 ","Passenger terminal, Other                         ","135-143 ","  ","CAUSEWAY                 ","  ","ST  ",": @MBTA STA-NORTH STATION               ","  ","                         ","  ","    "
"17-0020913","0","04/04/2017","19:10:47","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","        ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","COLUMBIA                 ","  ","RD  "
"17-0020914","0","04/04/2017","19:13:12","113 ","Cooking fire, confined to container               ","0.0000","100.0000","12   ","WR             ","West Roxbury                                      ","02132     ","519 ","Food and beverage sales, grocery store            ","1800    ","  ","CENTRE                   ","  ","ST  ",": #12-282                               ","  ","                         ","  ","    "
"17-0020916","0","04/04/2017","19:32:46","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","962 ","Residential street, road or residential driveway  ","1305    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0020919","0","04/04/2017","19:40:05","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","    ","","        ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0020921","0","04/04/2017","19:43:20","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","131 ","Church, mosque, synagogue, temple, chapel         ","351     ","  ","BOYLSTON                 ","  ","ST  ",": @CH-ARLINGTON STREET CHURCH           ","  ","                         ","  ","    "
"17-0020922","0","04/04/2017","19:51:42","200 ","Overpressure rupture, explosion, overheat other   ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","141     ","  ","WILLOW                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020923","0","04/04/2017","19:53:15","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","43      ","  ","SCHOOL                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020926","0","04/04/2017","20:24:25","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","112     ","  ","STRATFORD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020928","0","04/04/2017","20:37:18","700 ","False alarm or false call, Other                  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","210     ","  ","EVERETT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020934","0","04/04/2017","21:22:49","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","241 ","Adult education center, college classroom         ","602     ","  ","COMMONWEALTH             ","  ","AVE ",": #BU375                                ","  ","                         ","  ","    "
"17-0020935","0","04/04/2017","21:24:40","554 ","Assist invalid                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","193     ","  ","LEXINGTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020936","0","04/04/2017","21:28:02","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","900 ","Outside or special property, Other                ","        ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","RIVER                    ","  ","ST  "
"17-0020939","0","04/04/2017","21:33:38","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","4873    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020942","0","04/04/2017","21:54:03","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","459 ","Residential board and care                        ","19      ","  ","WINSTON                  ","  ","RD  ",": #12-3536                              ","  ","                         ","  ","    "
"17-0020945","0","04/04/2017","22:30:13","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","900 ","Outside or special property, Other                ","        ","  ","CROSS                    ","  ","ST  ","                                        ","  ","HANOVER                  ","  ","ST  "
"17-0020946","0","04/04/2017","22:43:35","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","439 ","Boarding/rooming house, residential hotels        ","571     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020948","0","04/04/2017","23:05:50","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","400 ","Residential, Other                                ","30      ","  ","LEWISTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020953","0","04/05/2017","00:03:08","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","        ","  ","CANAL                    ","  ","ST  ",": #1316                                 ","  ","ANTHONY RIP VALENTI      ","  ","WAY "
"17-0020955","0","04/05/2017","00:12:20","522 ","Water or steam leak                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","4873    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020960","0","04/05/2017","01:32:51","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02115     ","460 ","Dormitory-type residence, other                   ","500     ","  ","PARKER                   ","  ","ST  ",": #NEU391                               ","  ","                         ","  ","    "
"17-0020966","0","04/05/2017","03:56:29","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","14      ","  ","GENERAL LAWRENCE J LOGAN ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0020968","0","04/05/2017","04:18:12","511 ","Lock-out                                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","200     ","  ","COREY                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0020969","0","04/05/2017","04:47:20","554 ","Assist invalid                                    ","0.0000","0.0000","07   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","35      ","  ","NORTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020970","0","04/05/2017","05:15:20","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","    ","","8       ","  ","ASHBURTON                ","  ","PL  ",": #PAT5690                              ","  ","                         ","  ","    "
"17-0020972","0","04/05/2017","05:55:01","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020974","0","04/05/2017","06:11:39","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","155     ","  ","PORTLAND                 ","  ","ST  ",": #14-1315                              ","  ","                         ","  ","    "
"17-0020975","0","04/05/2017","06:16:21","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","11      ","  ","SHANLEY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020976","0","04/05/2017","06:46:13","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","59      ","  ","BRIGHTON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0020977","0","04/05/2017","06:51:46","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","1       ","  ","ASPINWALL                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0020981","0","04/05/2017","07:39:00","650 ","Steam, Other gas mistaken for smoke, Other        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","500 ","Mercantile, business, Other                       ","81      ","  ","HANCOCK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020982","0","04/05/2017","07:39:38","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","213 ","Elementary school, including kindergarten         ","37      ","  ","GOVE                     ","  ","ST  ",": #12-6155                              ","  ","                         ","  ","    "
"17-0020983","0","04/05/2017","07:44:51","552 ","Police matter                                     ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","960 ","Street, Other                                     ","        ","  ","SWIFT                    ","  ","ST  ","                                        ","  ","BENNINGTON               ","  ","ST  "
"17-0020985","0","04/05/2017","08:09:01","451 ","Biological hazard, confirmed or suspected         ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","419 ","1 or 2 family dwelling                            ","35      ","  ","SOLEY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020987","0","04/05/2017","08:20:19","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","67      ","  ","BEECH GLEN               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020988","0","04/05/2017","08:20:22","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","86      ","  ","CHANDLER                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0020989","0","04/05/2017","08:23:22","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","429 ","Multifamily dwelling                              ","441     ","  ","HYDE PARK                ","  ","AVE ",": #INS986                               ","  ","                         ","  ","    "
"17-0020990","0","04/05/2017","08:25:17","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","963 ","Street or road in commercial area                 ","        ","  ","BLUE HILL                ","  ","AVE ",": #3658                                 ","  ","RIVER                    ","  ","ST  "
"17-0020991","0","04/05/2017","08:26:16","553 ","Public service                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","960 ","Street, Other                                     ","        ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","NEPONSET VALLEY          ","  ","PKWY"
"17-0020993","0","04/05/2017","08:30:02","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","571 ","Service station, gas station                      ","        ","  ","CUMMINS                  ","  ","HWY ",": @PETRO PLUS SUPERSTATION INC - 682 CUM","  ","HARVARD                  ","  ","ST  "
"17-0020994","0","04/05/2017","08:33:43","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","500 ","Mercantile, business, Other                       ","        ","  ","ROWELL                   ","  ","ST  ","                                        ","  ","HANCOCK                  ","  ","ST  "
"17-0020998","0","04/05/2017","08:48:18","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","500 ","Mercantile, business, Other                       ","196     ","  ","QUINCY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
