"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0057573","0","09/03/2017","10:22:01","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","150 ","Public or government, Other                       ","1       ","  ","ASHBURTON                ","  ","PL  ",": @ATTORNEY GENERAL - 1 ASHBURTON PL # 1","  ","                         ","  ","    "
"17-0057577","0","09/03/2017","10:38:22","900T","BFD Drill                                         ","0.0000","0.0000","03   ","               ","","02109     ","946 ","Lake, river, stream                               ","        ","  ","BOSTON HARBOR            ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0057579","0","09/03/2017","10:48:21","553 ","Public service                                    ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","900 ","Outside or special property, Other                ","39      ","  ","BARTLETT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057580","0","09/03/2017","10:53:32","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","16      ","S ","RUSSELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057582","0","09/03/2017","11:02:45","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","952 ","Railroad yard                                     ","        ","  ","Congress                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057584","0","09/03/2017","11:06:59","113 ","Cooking fire, confined to container               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","376R    ","  ","SUMNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057585","0","09/03/2017","11:07:58","900T","BFD Drill                                         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","187     ","W ","THIRD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057587","0","09/03/2017","11:10:33","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","120     ","  ","BOYLSTON                 ","  ","ST  ",": @COL-EMERSON COLLEGE - 120 BOYLSTON ST","  ","                         ","  ","    "
"17-0057588","0","09/03/2017","11:13:25","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","157     ","  ","HOMESTEAD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057589","0","09/03/2017","11:18:34","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","900 ","Outside or special property, Other                ","300     ","  ","WALNUT                   ","  ","AVE ",": @MUS-BLACK NATIVITY - 300 WALNUT AVE, ","  ","                         ","  ","    "
"17-0057590","0","09/03/2017","11:20:06","400 ","Hazardous condition, Other                        ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","961 ","Highway or divided highway                        ","5081    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057592","0","09/03/2017","11:27:59","900T","BFD Drill                                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","174 ","Rapid transit station                             ","130     ","  ","DARTMOUTH                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057593","0","09/03/2017","11:36:48","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","460 ","Dormitory-type residence, other                   ","11      ","  ","BUSWELL                  ","  ","ST  ",": #BU327                                ","  ","                         ","  ","    "
"17-0057596","0","09/03/2017","12:09:40","424 ","Carbon monoxide incident                          ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","562     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057597","0","09/03/2017","12:10:52","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","171     ","  ","ALMONT                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057598","0","09/03/2017","12:15:56","700 ","False alarm or false call, Other                  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","500 ","Mercantile, business, Other                       ","10      ","  ","GROVE                    ","  ","ST  ",": @WEST ROXBURY QUARRY                  ","  ","                         ","  ","    "
"17-0057599","0","09/03/2017","12:25:00","553 ","Public service                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","960 ","Street, Other                                     ","        ","  ","RESERVATION              ","  ","RD  ",": alias RESERVATION RD/SMITHFIELD RD HP ","  ","SMITH FIELD              ","  ","RD  "
"17-0057603","0","09/03/2017","12:48:01","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","               ","","02109     ","940 ","Water area, Other                                 ","        ","  ","BOSTON HARBOR            ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0057605","0","09/03/2017","12:51:03","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","78      ","  ","HUTCHINGS                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057612","0","09/03/2017","13:38:30","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","129     ","  ","WALFORD                  ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0057613","0","09/03/2017","13:51:05","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","100     ","  ","MOUNT PLEASANT           ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057614","0","09/03/2017","14:00:20","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","42-48   ","  ","HORADAN                  ","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0057617","0","09/03/2017","14:06:50","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","429 ","Multifamily dwelling                              ","1       ","  ","NASSAU                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057618","0","09/03/2017","14:09:42","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","63      ","  ","REVERE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057620","0","09/03/2017","14:21:52","200 ","Overpressure rupture, explosion, overheat other   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","89      ","  ","CEDAR                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057624","0","09/03/2017","14:37:58","554 ","Assist invalid                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","960 ","Street, Other                                     ","        ","  ","NORTHAMPTON              ","  ","ST  ","                                        ","  ","HARRISON                 ","  ","AVE "
"17-0057625","0","09/03/2017","14:39:06","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","735     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057626","0","09/03/2017","14:41:34","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","63      ","  ","HANO                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057630","0","09/03/2017","15:02:08","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","000 ","Property Use, Other                               ","2261-227","  ","WASHINGTON               ","  ","ST  ",": @WALGREENS - 2275 WASHINGTON ST, ROXBU","  ","                         ","  ","    "
"17-0057633","0","09/03/2017","15:06:08","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","    ","","780     ","  ","ALBANY                   ","  ","ST  ",": @EMS-EMS SUPPORT SERVICES             ","  ","                         ","  ","    "
"17-0057634","0","09/03/2017","15:08:26","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","900 ","Outside or special property, Other                ","        ","E ","EIGHTH                   ","  ","ST  ",": alias E 8TH ST/G ST SB BSTN           ","  ","G                        ","  ","ST  "
"17-0057644","0","09/03/2017","15:42:14","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","1179    ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057645","0","09/03/2017","15:43:36","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","960 ","Street, Other                                     ","842     ","  ","CANTERBURY               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057646","0","09/03/2017","15:48:14","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","400 ","Residential, Other                                ","731-733 ","  ","RIVER                    ","  ","ST  ",": #WYN1615                              ","  ","                         ","  ","    "
"17-0057647","0","09/03/2017","15:48:46","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","4       ","  ","NAZING                   ","  ","CT  ","                                        ","  ","                         ","  ","    "
"17-0057651","0","09/03/2017","16:00:10","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","735     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057652","0","09/03/2017","16:09:22","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","419 ","1 or 2 family dwelling                            ","568     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057653","0","09/03/2017","16:23:05","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","960 ","Street, Other                                     ","47      ","  ","HARRISON ARCHWAYS        ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0057658","0","09/03/2017","16:56:04","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","5       ","  ","LINDA                    ","  ","LN  ",": #WYN2185                              ","  ","                         ","  ","    "
"17-0057659","0","09/03/2017","17:04:20","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","    ","","        ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","HARVARD                  ","  ","AVE "
"17-0057660","0","09/03/2017","17:10:05","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","    ","","        ","  ","ESSEX                    ","  ","ST  ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0057664","0","09/03/2017","17:38:44","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","BO             ","Boston                                            ","02210     ","161 ","Restaurant or cafeteria                           ","290     ","  ","CONGRESS                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057666","0","09/03/2017","17:41:55","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","UUU ","Undetermined                                      ","4       ","  ","WELLINGTON HILL          ","  ","ST  ",": #INS1097                              ","  ","                         ","  ","    "
"17-0057671","0","09/03/2017","18:12:31","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","85      ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"17-0057674","0","09/03/2017","18:32:32","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","174 ","Rapid transit station                             ","199     ","  ","SUMMER                   ","  ","ST  ",": @MBTA STA-SOUTH STA                   ","  ","                         ","  ","    "
"17-0057675","0","09/03/2017","18:32:52","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1157-116","  ","COMMONWEALTH             ","  ","AVE ",": #WYN3561                              ","  ","                         ","  ","    "
"17-0057677","0","09/03/2017","18:34:20","131 ","Passenger vehicle fire                            ","15000.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","963 ","Street or road in commercial area                 ","1575    ","  ","BLUE HILL                ","  ","AVE ",": @CVS/PHARMACY -  1575 BLUE HILL AV, MT","  ","                         ","  ","    "
"17-0057679","0","09/03/2017","18:38:13","552 ","Police matter                                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","960 ","Street, Other                                     ","617     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057680","0","09/03/2017","18:41:24","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","460 ","Dormitory-type residence, other                   ","45      ","  ","MYRTLE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057681","0","09/03/2017","18:43:13","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","936 ","Vacant lot                                        ","297     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057682","0","09/03/2017","18:47:05","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","174 ","Rapid transit station                             ","208     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-STATE ST - 208 WASHINGTON ST","  ","                         ","  ","    "
"17-0057685","0","09/03/2017","18:54:17","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","963 ","Street or road in commercial area                 ","206     ","  ","ATLANTIC                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057686","0","09/03/2017","18:58:05","542 ","Animal rescue                                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","882 ","Parking garage, general vehicle                   ","70      ","E ","INDIA                    ","  ","ROW ",": @GRG-BOSTON HARBOR                    ","  ","                         ","  ","    "
"17-0057687","0","09/03/2017","19:00:24","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","671     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057688","0","09/03/2017","19:06:57","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","88      ","  ","BLACK FALCON             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057689","0","09/03/2017","19:17:24","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","963 ","Street or road in commercial area                 ","214     ","  ","ATLANTIC                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057690","0","09/03/2017","19:17:34","424 ","Carbon monoxide incident                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","132     ","  ","HOMES                    ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057693","0","09/03/2017","19:32:01","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","161 ","Restaurant or cafeteria                           ","5       ","  ","CLINTON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057695","0","09/03/2017","19:41:17","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","400 ","Residential, Other                                ","73-79   ","  ","BRADEEN                  ","  ","ST  ",": #WYN3218                              ","  ","                         ","  ","    "
"17-0057698","0","09/03/2017","19:46:03","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","293     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057701","0","09/03/2017","19:59:38","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","210 ","Schools, non-adult, other                         ","95      ","  ","G                        ","  ","ST  ",": #12-7423                              ","  ","                         ","  ","    "
"17-0057703","0","09/03/2017","20:04:13","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1575    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057704","0","09/03/2017","20:04:48","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","174 ","Rapid transit station                             ","100     ","  ","MASSACHUSETTS            ","  ","AVE ",": #33-159                               ","  ","                         ","  ","    "
"17-0057705","0","09/03/2017","20:20:15","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","131 ","Church, mosque, synagogue, temple, chapel         ","589     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057706","0","09/03/2017","20:35:29","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","322 ","Alcohol or substance abuse recovery center        ","35      ","  ","CREIGHTON                ","  ","ST  ",": #CLM532                               ","  ","                         ","  ","    "
"17-0057707","0","09/03/2017","20:37:00","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1158    ","  ","TREMONT                  ","  ","ST  ",": #CLM626                               ","  ","                         ","  ","    "
"17-0057708","0","09/03/2017","20:39:48","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","61      ","  ","ALPINE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057710","0","09/03/2017","20:57:23","511 ","Lock-out                                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","962 ","Residential street, road or residential driveway  ","320     ","  ","FULLER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057711","0","09/03/2017","21:06:42","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","673     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057712","0","09/03/2017","21:07:03","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02115     ","460 ","Dormitory-type residence, other                   ","460     ","  ","HUNTINGTON               ","  ","AVE ",": #NEU334                               ","  ","                         ","  ","    "
"17-0057714","0","09/03/2017","21:20:37","553 ","Public service                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02115     ","460 ","Dormitory-type residence, other                   ","460     ","  ","HUNTINGTON               ","  ","AVE ",": #NEU334                               ","  ","                         ","  ","    "
"17-0057715","0","09/03/2017","21:21:42","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","900 ","Outside or special property, Other                ","        ","  ","TRUMAN                   ","  ","PKWY",": #3789                                 ","  ","WAKEFIELD                ","  ","AVE "
"17-0057716","0","09/03/2017","21:27:37","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","    ","","519-531 ","  ","COLUMBIA                 ","  ","RD  ",": @UPHAMS CORNER MARKET - 521 COLUMBIA R","  ","                         ","  ","    "
"17-0057722","0","09/03/2017","22:19:51","500 ","Service Call, other                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","960 ","Street, Other                                     ","652     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057724","0","09/03/2017","22:41:32","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","500     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057725","0","09/03/2017","22:48:51","113 ","Cooking fire, confined to container               ","100.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","439 ","Boarding/rooming house, residential hotels        ","20      ","  ","PARKER HILL              ","  ","AVE ",": #CLM810                               ","  ","                         ","  ","    "
"17-0057730","0","09/03/2017","23:47:09","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","626     ","E ","FOURTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057731","0","09/03/2017","23:47:56","911 ","Citizen complaint                                 ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","462 ","Sorority house, fraternity house                  ","97      ","  ","BAY STATE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0057732","0","09/03/2017","23:56:39","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","1677    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057735","0","09/04/2017","00:04:05","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","112     ","  ","CALLENDER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057737","0","09/04/2017","00:40:51","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","400 ","Residential, Other                                ","55      ","  ","TEMPLE                   ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0057741","0","09/04/2017","01:24:24","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","244     ","W ","THIRD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057742","0","09/04/2017","01:25:59","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","185     ","  ","CABOT                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057743","0","09/04/2017","01:28:22","700 ","False alarm or false call, Other                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","140 ","Clubs, Other                                      ","5       ","  ","CLINTON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057745","0","09/04/2017","01:55:59","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","1511    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057747","0","09/04/2017","02:37:51","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","157     ","  ","HOMESTEAD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057748","0","09/04/2017","02:40:01","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","486     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0057750","0","09/04/2017","03:27:40","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","400 ","Residential, Other                                ","9       ","  ","THELMA                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0057753","0","09/04/2017","03:39:01","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","5       ","  ","SUMNER                   ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"17-0057755","0","09/04/2017","05:06:04","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","981 ","Construction site                                 ","9       ","  ","MARGINAL                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057757","0","09/04/2017","05:13:32","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","718     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057758","0","09/04/2017","05:19:17","552 ","Police matter                                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","47      ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057760","0","09/04/2017","05:50:48","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","        ","  ","AMERICAN LEGION          ","  ","HWY ",": #361                                  ","  ","BLUE HILL                ","  ","AVE "
"17-0057761","0","09/04/2017","05:56:01","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","174 ","Rapid transit station                             ","199     ","  ","SUMMER                   ","  ","ST  ",": @MBTA STA-SOUTH STA                   ","  ","                         ","  ","    "
"17-0057762","0","09/04/2017","06:13:00","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","173 ","Bus station                                       ","249     ","  ","RUGGLES                  ","  ","ST  ",": #33-2221                              ","  ","                         ","  ","    "
"17-0057763","0","09/04/2017","06:23:22","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","157     ","  ","HOMESTEAD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057765","0","09/04/2017","07:18:18","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","963 ","Street or road in commercial area                 ","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","BLUE HILL                ","  ","AVE "
"17-0057769","0","09/04/2017","07:53:28","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","419 ","1 or 2 family dwelling                            ","96      ","  ","WAYLAND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057771","0","09/04/2017","08:07:02","500 ","Service Call, other                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","715     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057773","0","09/04/2017","08:25:45","111 ","Building fire                                     ","80000.0000","20000.0000","09   ","RX             ","Roxbury                                           ","02120     ","519 ","Food and beverage sales, grocery store            ","754     ","  ","HUNTINGTON               ","  ","AVE ",": @GREEN T COFFEE SHOP - 754 HUNTINGTON ","  ","                         ","  ","    "
