"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0080606","0","12/06/2017","16:05:00","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","727     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0080613","0","12/06/2017","16:26:22","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","50      ","  ","QUINCY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080615","0","12/06/2017","16:48:37","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","        ","  ","CANTERBURY               ","  ","ST  ","                                        ","  ","MORTON                   ","  ","ST  "
"17-0080616","0","12/06/2017","16:50:05","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","449 ","Hotel/motel, commercial                           ","215     ","  ","CHARLES                  ","  ","ST  ",": #13-1356                              ","  ","                         ","  ","    "
"17-0080617","0","12/06/2017","16:53:48","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","25      ","  ","WALBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080620","0","12/06/2017","17:06:27","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","400 ","Residential, Other                                ","7       ","  ","ESMOND                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080621","0","12/06/2017","17:06:36","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","500 ","Mercantile, business, Other                       ","48      ","  ","DAMRELL                  ","  ","ST  ",": #WYN3077                              ","  ","                         ","  ","    "
"17-0080623","0","12/06/2017","17:12:54","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","419 ","1 or 2 family dwelling                            ","20      ","  ","SYMPHONY                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080627","0","12/06/2017","17:28:04","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1105    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0080630","0","12/06/2017","17:37:11","700 ","False alarm or false call, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","200 ","Educational, Other                                ","150     ","  ","BOYLSTON                 ","  ","ST  ",": #WYN4562                              ","  ","                         ","  ","    "
"17-0080631","0","12/06/2017","17:45:37","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","254 ","Day care, in commercial property                  ","54      ","  ","ASHLEY                   ","  ","ST  ",": @YMCA-EAST BOSTON YMCA - 54 ASHLEY ST,","  ","                         ","  ","    "
"17-0080633","0","12/06/2017","17:51:52","550 ","Public service assistance, Other                  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","20      ","  ","BURMAH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080635","0","12/06/2017","17:53:40","424 ","Carbon monoxide incident                          ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","44      ","  ","CLARKWOOD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080636","0","12/06/2017","18:01:20","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","131 ","Church, mosque, synagogue, temple, chapel         ","55      ","  ","WARREN                   ","  ","ST  ",": @CH-ST MARY PARISH - 55 WARREN ST, CHA","  ","                         ","  ","    "
"17-0080637","0","12/06/2017","18:04:24","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","162     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080639","0","12/06/2017","18:13:53","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","    ","","30      ","  ","GREENWICH                ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0080640","0","12/06/2017","18:25:38","741 ","Sprinkler activation, no fire - unintentional     ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","500 ","Mercantile, business, Other                       ","18      ","  ","BUNKER HILL INDUSTRIAL   ","  ","PARK","                                        ","  ","                         ","  ","    "
"17-0080641","0","12/06/2017","18:28:18","621 ","Wrong location                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","UUU ","Undetermined                                      ","1190    ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0080642","0","12/06/2017","18:31:58","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","472     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080643","0","12/06/2017","18:33:18","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","310     ","  ","ALLSTON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080644","0","12/06/2017","18:38:24","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","23      ","  ","EVERGREEN                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080645","0","12/06/2017","18:39:52","111 ","Building fire                                     ","4000.0000","1000.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","5300    ","  ","WASHINGTON               ","  ","ST  ",": @BHA-ROCKLAND TOWERS                  ","  ","                         ","  ","    "
"17-0080647","0","12/06/2017","18:54:39","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","    ","","        ","  ","CENTRE                   ","  ","ST  ","                                        ","S ","HUNTINGTON               ","  ","AVE "
"17-0080649","0","12/06/2017","19:14:31","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","320     ","  ","D                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080650","0","12/06/2017","19:16:22","424 ","Carbon monoxide incident                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","33      ","  ","WILTSHIRE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080652","0","12/06/2017","19:23:53","111 ","Building fire                                     ","100.0000","100.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","81      ","  ","BROOK FARM               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080653","0","12/06/2017","19:24:07","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","    ","","199     ","  ","SUMMER                   ","  ","ST  ",": @MBTA STA-SOUTH STA                   ","  ","                         ","  ","    "
"17-0080654","0","12/06/2017","19:27:07","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","603     ","E ","THIRD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080655","0","12/06/2017","19:35:42","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","    ","","15      ","  ","ROYCE                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080656","0","12/06/2017","19:36:45","424 ","Carbon monoxide incident                          ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","124     ","W ","THIRD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080657","0","12/06/2017","19:40:53","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","20      ","  ","CHERITON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080658","0","12/06/2017","19:42:16","553 ","Public service                                    ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","109     ","  ","BALDWIN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080661","0","12/06/2017","19:52:10","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","17      ","  ","MELNEA CASS              ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0080662","0","12/06/2017","19:52:46","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","110     ","  ","HUNTINGTON               ","  ","AVE ",": #13-1565                              ","  ","                         ","  ","    "
"17-0080663","0","12/06/2017","19:54:51","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","960 ","Street, Other                                     ","80      ","  ","LITCHFIELD               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080664","0","12/06/2017","19:59:31","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","    ","","112     ","  ","SOUTHAMPTON              ","  ","ST  ",": @SHELTER-SOUTHAMPTON ST, RX           ","  ","                         ","  ","    "
"17-0080665","0","12/06/2017","19:59:57","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","429 ","Multifamily dwelling                              ","130     ","  ","BELGRADE                 ","  ","AVE ",": #WYN4228                              ","  ","                         ","  ","    "
"17-0080669","0","12/06/2017","20:07:46","553 ","Public service                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","965 ","Vehicle parking area                              ","20      ","  ","CHERITON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080670","0","12/06/2017","20:12:53","114 ","Chimney or flue fire, confined to chimney or flue ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","7       ","  ","PLEASANTDALE             ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080672","0","12/06/2017","20:29:07","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","419 ","1 or 2 family dwelling                            ","21      ","  ","FAYSTON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080673","0","12/06/2017","20:32:35","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","25      ","  ","BAY STATE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080674","0","12/06/2017","20:34:36","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","    ","","333     ","  ","OLD COLONY               ","  ","AVE ",": @CH-ST MONICA  ST AUGUSTINES - 333 OLD","  ","                         ","  ","    "
"17-0080676","0","12/06/2017","20:45:35","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","285     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080678","0","12/06/2017","20:47:12","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","111     ","  ","H                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080679","0","12/06/2017","20:47:25","113 ","Cooking fire, confined to container               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","2       ","  ","MONSIGNOR ALBERT A. JACOB","  ","RD  ",": #13-6151                              ","  ","                         ","  ","    "
"17-0080688","0","12/06/2017","21:49:01","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","419 ","1 or 2 family dwelling                            ","47      ","  ","JULIAN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080690","0","12/06/2017","21:57:45","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02132     ","960 ","Street, Other                                     ","        ","  ","BURNSIDE                 ","  ","AVE ","                                        ","  ","WELD                     ","  ","ST  "
"17-0080696","0","12/06/2017","22:33:28","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","568     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0080699","0","12/06/2017","22:40:19","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","        ","  ","B                        ","  ","ST  ",": #7213                                 ","W ","BROADWAY                 ","  ","    "
"17-0080700","0","12/06/2017","22:42:36","531 ","Smoke or odor removal                             ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","4       ","  ","LEICESTER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080701","0","12/06/2017","22:47:12","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02118     ","900 ","Outside or special property, Other                ","18      ","  ","FOODMART                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080704","0","12/06/2017","23:20:31","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02118     ","900 ","Outside or special property, Other                ","18      ","  ","FOODMART                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080705","0","12/06/2017","23:20:58","730 ","System malfunction, Other                         ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","66      ","  ","CONSTELLATION            ","  ","WHRF",": alias 66 CONSTELLATION WHARF CH: alias","  ","                         ","  ","    "
"17-0080714","0","12/07/2017","00:31:21","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","126     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080716","0","12/07/2017","01:00:28","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","579 ","Motor vehicle or boat sales, services, repair     ","950     ","  ","WILLIAM T MORRISSEY      ","  ","BLVD","                                        ","  ","                         ","  ","    "
"17-0080717","0","12/07/2017","01:28:54","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1234    ","  ","COMMONWEALTH             ","  ","AVE ",": #WYN4271                              ","  ","                         ","  ","    "
"17-0080718","0","12/07/2017","01:41:05","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","460 ","Dormitory-type residence, other                   ","757     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0080720","0","12/07/2017","02:22:37","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","838     ","  ","JETTE                    ","  ","CT  ","                                        ","  ","                         ","  ","    "
"17-0080722","0","12/07/2017","02:38:32","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","35      ","  ","SAINT ROSE               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080723","0","12/07/2017","02:42:23","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","60      ","  ","PAUL SULLIVAN            ","  ","WAY ",": #13-1634                              ","  ","                         ","  ","    "
"17-0080724","0","12/07/2017","03:02:06","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02126     ","    ","","1165    ","  ","BLUE HILL                ","  ","AVE ",": @BPD-DIST 3 -1165 BLUE HILL AV, DO    ","  ","                         ","  ","    "
"17-0080725","0","12/07/2017","03:14:02","731 ","Sprinkler activation due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","500 ","Mercantile, business, Other                       ","401     ","  ","PARK                     ","  ","DR  ",": @SEARS BUILDING                       ","  ","                         ","  ","    "
"17-0080726","0","12/07/2017","03:19:51","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","208     ","  ","WESTVIEW                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080727","0","12/07/2017","03:21:09","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","963 ","Street or road in commercial area                 ","        ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","HANCOCK                  ","  ","ST  "
"17-0080730","0","12/07/2017","04:09:36","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1202    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0080731","0","12/07/2017","04:47:07","553 ","Public service                                    ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","6       ","  ","SOUTHBOURNE              ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0080733","0","12/07/2017","06:13:01","131 ","Passenger vehicle fire                            ","0.0000","10000.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","        ","  ","BERNARD                  ","  ","ST  ","                                        ","W ","PARK                     ","  ","ST  "
"17-0080734","0","12/07/2017","06:36:43","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","600 ","Ind., utility, defense, agriculture, mining, other","212     ","  ","NORTHERN                 ","  ","AVE ",": #SIM557                               ","  ","                         ","  ","    "
"17-0080736","0","12/07/2017","06:57:51","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","900 ","Outside or special property, Other                ","720     ","  ","ATLANTIC                 ","  ","AVE ",": @MBTA STA-SOUTH BUS                   ","  ","                         ","  ","    "
"17-0080737","0","12/07/2017","06:58:36","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","6       ","  ","ORKNEY                   ","  ","RD  ",": #AFA7236                              ","  ","                         ","  ","    "
"17-0080741","0","12/07/2017","07:45:18","511 ","Lock-out                                          ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","400 ","Residential, Other                                ","1409    ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080742","0","12/07/2017","07:48:15","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","331 ","Hospital - medical or psychiatric                 ","800     ","  ","WASHINGTON               ","  ","ST  ",": #23-1481                              ","  ","                         ","  ","    "
"17-0080745","0","12/07/2017","07:58:08","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","63      ","  ","SUMMER                   ","  ","ST  ",": #12-3814                              ","  ","                         ","  ","    "
"17-0080748","0","12/07/2017","08:34:23","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","11   ","               ","","02134     ","961 ","Highway or divided highway                        ","        ","  ","MASS PIKE                ","  ","    ",": @EX-EB I90 AT ALLSTON TOLL PLAZA      ","  ","                         ","  ","    "
"17-0080749","0","12/07/2017","08:38:54","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","162     ","  ","MONSIGNOR DENNIS F O'CALL","  ","WAY ","                                        ","  ","                         ","  ","    "
"17-0080751","0","12/07/2017","08:51:45","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","17      ","  ","BRADLEE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080753","0","12/07/2017","08:59:04","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","449 ","Hotel/motel, commercial                           ","39      ","  ","DALTON                   ","  ","ST  ",": @HOTEL-SHERATON-BOSTON - 39 DALTON ST,","  ","                         ","  ","    "
"17-0080757","0","12/07/2017","09:05:54","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","174 ","Rapid transit station                             ","9       ","W ","BROADWAY                 ","  ","    ",": @MBTA STA-BROADWAY                    ","  ","                         ","  ","    "
"17-0080758","0","12/07/2017","09:15:17","700 ","False alarm or false call, Other                  ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","599 ","Business office                                   ","182     ","  ","DUDLEY                   ","  ","ST  ",": #INS770                               ","  ","                         ","  ","    "
"17-0080759","0","12/07/2017","09:29:50","671 ","HazMat release investigation w/no HazMat          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","519 ","Food and beverage sales, grocery store            ","700     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0080762","0","12/07/2017","09:47:37","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","200 ","Educational, Other                                ","29      ","  ","NEPONSET FIELD           ","  ","LN  ","                                        ","  ","                         ","  ","    "
"17-0080764","0","12/07/2017","10:00:12","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","339-A   ","  ","DORCHESTER               ","  ","ST  ",": alias 339-A DOT ST                    ","  ","                         ","  ","    "
"17-0080765","0","12/07/2017","10:07:41","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","48-50   ","  ","BRUNSWICK                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080767","0","12/07/2017","10:18:09","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","650     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0080768","0","12/07/2017","10:20:25","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","254 ","Day care, in commercial property                  ","179     ","  ","GREEN                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080769","0","12/07/2017","10:48:44","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","965 ","Vehicle parking area                              ","        ","  ","BROOKLINE                ","  ","AVE ","                                        ","  ","RIVERWAY                 ","  ","    "
"17-0080770","0","12/07/2017","10:50:30","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","23      ","  ","SAINT CYPRIANS           ","  ","PL  ","                                        ","  ","                         ","  ","    "
"17-0080771","0","12/07/2017","10:53:14","714 ","Central station, malicious false alarm            ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","210 ","Schools, non-adult, other                         ","140     ","  ","WACHUSETT                ","  ","ST  ",": @SCH-MATCH CHARTER PUBLIC SCHOOL - 140","  ","                         ","  ","    "
"17-0080772","0","12/07/2017","10:53:44","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","963 ","Street or road in commercial area                 ","        ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","GROVE                    ","  ","ST  "
"17-0080774","0","12/07/2017","10:54:14","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","85      ","  ","DALE                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080777","0","12/07/2017","11:14:47","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","882 ","Parking garage, general vehicle                   ","12      ","  ","DRY DOCK                 ","  ","AVE ",": #14-7513                              ","  ","                         ","  ","    "
"17-0080780","0","12/07/2017","11:27:46","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","131     ","  ","MORTON                   ","  ","ST  ",": @LTC-FRANKLIN PARK VILLA 131 MORTON ST","  ","                         ","  ","    "
"17-0080781","0","12/07/2017","11:35:27","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","365 ","Police station                                    ","1199    ","  ","TREMONT                  ","  ","ST  ",": @BPD-HQ - 1199 TREMONT ST,RX          ","  ","                         ","  ","    "
"17-0080782","0","12/07/2017","11:37:20","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","963 ","Street or road in commercial area                 ","720     ","E ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0080783","0","12/07/2017","11:41:02","400 ","Hazardous condition, Other                        ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","200 ","Educational, Other                                ","533     ","  ","WASHINGTON               ","  ","ST  ",": @SCH-JOY OF LEARNING MONTESSORI - 533 ","  ","                         ","  ","    "
"17-0080784","0","12/07/2017","11:45:26","510 ","Person in distress, Other                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080785","0","12/07/2017","11:56:37","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","200 ","Educational, Other                                ","533     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080786","0","12/07/2017","12:03:25","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","500 ","Mercantile, business, Other                       ","345     ","W ","FIRST                    ","  ","ST  ",": ALIAS 245 W 1ST                       ","  ","                         ","  ","    "
"17-0080787","0","12/07/2017","12:03:25","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","    ","","177     ","  ","NORTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0080788","0","12/07/2017","12:04:29","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","68      ","  ","PHILLIPS                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
